"alpha","theta","intercept","infected","female","age_14","age_28","age_42","age_56","inf_female","inf_14","inf_28","inf_42","inf_56","female_14","female_28","female_42","female_56","female_inf_14","female_inf_28","female_inf_42","female_inf_56"
1.10167813601347,4.93656273934765,1.19004168135588,-0.456530432188489,0.0661635919358252,1.86741926376289,1.48245847306543,0.758533156082109,0.290668517984425,-0.0412792745992478,-0.929920737260251,-0.92321344943046,-0.537450364501562,-0.360823206757094,0.0998232339568864,0.0429928761830208,0.274549758607464,0.108317379861339,0.133632503331953,0.0705907186231264,-0.156364075585998,0.0662420232008451
1.09608212830869,4.94610245077369,1.19004168135588,-0.456530432188489,0.0661635919358252,1.86741926376289,1.48245847306543,0.758533156082109,0.290668517984425,-0.0412792745992478,-0.929920737260251,-0.92321344943046,-0.537450364501562,-0.360823206757094,0.0998232339568864,0.0429928761830208,0.274549758607464,0.108317379861339,0.133632503331953,0.0705907186231264,-0.156364075585998,0.0662420232008451
1.09847799474318,4.94483659967829,1.19004168135588,-0.456530432188489,0.0661635919358252,1.86741926376289,1.48245847306543,0.758533156082109,0.290668517984425,-0.0412792745992478,-0.929920737260251,-0.92321344943046,-0.537450364501562,-0.360823206757094,0.0998232339568864,0.0429928761830208,0.274549758607464,0.108317379861339,0.133632503331953,0.0705907186231264,-0.156364075585998,0.0662420232008451
1.09847799474318,4.94483659967829,1.19004168135588,-0.456530432188489,0.0661635919358252,1.86741926376289,1.48245847306543,0.758533156082109,0.290668517984425,-0.0412792745992478,-0.929920737260251,-0.92321344943046,-0.537450364501562,-0.360823206757094,0.0998232339568864,0.0429928761830208,0.274549758607464,0.108317379861339,0.133632503331953,0.0705907186231264,-0.156364075585998,0.0662420232008451
1.10264184056323,4.87955150929632,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.10264184056323,4.87955150929632,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.09291535427232,4.96103979187793,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.09143527573893,4.92313378805088,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.09143527573893,4.92313378805088,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.08924463026007,4.97114556961947,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.09179148316231,4.95079109153043,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.09612022917637,4.95928841313888,1.18814611940627,-0.460141203248039,0.0639418687296616,1.85020951748753,1.48424469386458,0.75554848249098,0.304370446917981,-0.0389965028361417,-0.904056150201791,-0.920935124073254,-0.532808200923166,-0.363558694709328,0.11532173941927,0.0450015494657508,0.283672984028277,0.0998690533494342,0.116467638487067,0.0721158610419502,-0.154889887381479,0.0611446776786366
1.09612022917637,4.95928841313888,1.18062091967967,-0.449586481181941,0.0732675639999888,1.86700911344898,1.49320853575697,0.760190053621519,0.309599920715042,-0.0521764118535899,-0.925493105080773,-0.929439836471237,-0.536728997130129,-0.369926143411381,0.0931754371435206,0.0317058949581412,0.275833760653657,0.0902646271699848,0.14440519146929,0.0906679377370843,-0.149456208845191,0.0772549457928993
1.09612022917637,4.95928841313888,1.18062091967967,-0.449586481181941,0.0732675639999888,1.86700911344898,1.49320853575697,0.760190053621519,0.309599920715042,-0.0521764118535899,-0.925493105080773,-0.929439836471237,-0.536728997130129,-0.369926143411381,0.0931754371435206,0.0317058949581412,0.275833760653657,0.0902646271699848,0.14440519146929,0.0906679377370843,-0.149456208845191,0.0772549457928993
1.0951251255083,4.90413206637876,1.18062091967967,-0.449586481181941,0.0732675639999888,1.86700911344898,1.49320853575697,0.760190053621519,0.309599920715042,-0.0521764118535899,-0.925493105080773,-0.929439836471237,-0.536728997130129,-0.369926143411381,0.0931754371435206,0.0317058949581412,0.275833760653657,0.0902646271699848,0.14440519146929,0.0906679377370843,-0.149456208845191,0.0772549457928993
1.0951251255083,4.90413206637876,1.18062091967967,-0.449586481181941,0.0732675639999888,1.86700911344898,1.49320853575697,0.760190053621519,0.309599920715042,-0.0521764118535899,-0.925493105080773,-0.929439836471237,-0.536728997130129,-0.369926143411381,0.0931754371435206,0.0317058949581412,0.275833760653657,0.0902646271699848,0.14440519146929,0.0906679377370843,-0.149456208845191,0.0772549457928993
1.08960278563537,4.89200304454143,1.18062091967967,-0.449586481181941,0.0732675639999888,1.86700911344898,1.49320853575697,0.760190053621519,0.309599920715042,-0.0521764118535899,-0.925493105080773,-0.929439836471237,-0.536728997130129,-0.369926143411381,0.0931754371435206,0.0317058949581412,0.275833760653657,0.0902646271699848,0.14440519146929,0.0906679377370843,-0.149456208845191,0.0772549457928993
1.08923748646978,4.8729535483611,1.17555249169451,-0.43782277333546,0.0664790726597769,1.87637250489866,1.50447587659291,0.756738234056736,0.315335796979595,-0.0593669622802059,-0.953153488031802,-0.955437586337623,-0.544850387800047,-0.38954058209073,0.0932412997904366,0.0301744521794317,0.288699890864227,0.101327000868656,0.165699332414436,0.11313721462221,-0.15460198495496,0.0829537274888473
1.09037039228624,4.86967162905927,1.17555249169451,-0.43782277333546,0.0664790726597769,1.87637250489866,1.50447587659291,0.756738234056736,0.315335796979595,-0.0593669622802059,-0.953153488031802,-0.955437586337623,-0.544850387800047,-0.38954058209073,0.0932412997904366,0.0301744521794317,0.288699890864227,0.101327000868656,0.165699332414436,0.11313721462221,-0.15460198495496,0.0829537274888473
1.09037039228624,4.86967162905927,1.17555249169451,-0.43782277333546,0.0664790726597769,1.87637250489866,1.50447587659291,0.756738234056736,0.315335796979595,-0.0593669622802059,-0.953153488031802,-0.955437586337623,-0.544850387800047,-0.38954058209073,0.0932412997904366,0.0301744521794317,0.288699890864227,0.101327000868656,0.165699332414436,0.11313721462221,-0.15460198495496,0.0829537274888473
1.09037039228624,4.86967162905927,1.17555249169451,-0.43782277333546,0.0664790726597769,1.87637250489866,1.50447587659291,0.756738234056736,0.315335796979595,-0.0593669622802059,-0.953153488031802,-0.955437586337623,-0.544850387800047,-0.38954058209073,0.0932412997904366,0.0301744521794317,0.288699890864227,0.101327000868656,0.165699332414436,0.11313721462221,-0.15460198495496,0.0829537274888473
1.09037039228624,4.86967162905927,1.17555249169451,-0.43782277333546,0.0664790726597769,1.87637250489866,1.50447587659291,0.756738234056736,0.315335796979595,-0.0593669622802059,-0.953153488031802,-0.955437586337623,-0.544850387800047,-0.38954058209073,0.0932412997904366,0.0301744521794317,0.288699890864227,0.101327000868656,0.165699332414436,0.11313721462221,-0.15460198495496,0.0829537274888473
1.09707972106085,4.84052739847569,1.16658086799916,-0.427024139155638,0.0783671998752008,1.88203421063363,1.5150972655201,0.764405974098961,0.332493390421875,-0.0805112241413075,-0.964198105406528,-0.971265131200572,-0.548632629770059,-0.394132247140777,0.0782256105627602,0.0169744055168029,0.276839382326563,0.0747921473280523,0.201526060378026,0.134755351100978,-0.142174778496486,0.0991871768015802
1.09707972106085,4.84052739847569,1.16658086799916,-0.427024139155638,0.0783671998752008,1.88203421063363,1.5150972655201,0.764405974098961,0.332493390421875,-0.0805112241413075,-0.964198105406528,-0.971265131200572,-0.548632629770059,-0.394132247140777,0.0782256105627602,0.0169744055168029,0.276839382326563,0.0747921473280523,0.201526060378026,0.134755351100978,-0.142174778496486,0.0991871768015802
1.09707972106085,4.84052739847569,1.17241783920991,-0.434297736083469,0.0844900724213546,1.88143874924372,1.52392745804228,0.754003198375362,0.343060085810744,-0.0818747535426568,-0.945831774736563,-0.969276287967816,-0.528458879615409,-0.398800387060252,0.0813924890966028,0.0103634762491573,0.286824736501143,0.065645453297836,0.193062619637197,0.141354211946619,-0.16691023583528,0.10934743074062
1.09707972106085,4.84052739847569,1.17241783920991,-0.434297736083469,0.0844900724213546,1.88143874924372,1.52392745804228,0.754003198375362,0.343060085810744,-0.0818747535426568,-0.945831774736563,-0.969276287967816,-0.528458879615409,-0.398800387060252,0.0813924890966028,0.0103634762491573,0.286824736501143,0.065645453297836,0.193062619637197,0.141354211946619,-0.16691023583528,0.10934743074062
1.09707972106085,4.84052739847569,1.17241783920991,-0.434297736083469,0.0844900724213546,1.88143874924372,1.52392745804228,0.754003198375362,0.343060085810744,-0.0818747535426568,-0.945831774736563,-0.969276287967816,-0.528458879615409,-0.398800387060252,0.0813924890966028,0.0103634762491573,0.286824736501143,0.065645453297836,0.193062619637197,0.141354211946619,-0.16691023583528,0.10934743074062
1.09337221504948,4.87015616727214,1.17351063196236,-0.429668802687954,0.0822181171228534,1.87832866333804,1.5277105978711,0.761912312446943,0.33742039332678,-0.0889310740186295,-0.951236188583183,-0.986579618726923,-0.54328477384036,-0.398452372553712,0.0882190390269655,0.0145043274490562,0.276352700169623,0.0769656965858728,0.197160836241815,0.157595590722739,-0.148058551359921,0.100348530708456
1.09424571578445,4.90571604668698,1.15547340667545,-0.420248308107418,0.088722248484799,1.87467533082046,1.52598184256332,0.762914562532204,0.335489327695854,-0.0993945750138048,-0.947243526157802,-0.983219358196209,-0.548616720771398,-0.405511624988616,0.0879695784676447,0.0154290121388028,0.281137137712039,0.0598471515698081,0.184933271242708,0.150233770544867,-0.147391051593917,0.116026030618455
1.09424571578445,4.90571604668698,1.15547340667545,-0.420248308107418,0.088722248484799,1.87467533082046,1.52598184256332,0.762914562532204,0.335489327695854,-0.0993945750138048,-0.947243526157802,-0.983219358196209,-0.548616720771398,-0.405511624988616,0.0879695784676447,0.0154290121388028,0.281137137712039,0.0598471515698081,0.184933271242708,0.150233770544867,-0.147391051593917,0.116026030618455
1.09469620077217,4.93943308143317,1.15547340667545,-0.420248308107418,0.088722248484799,1.87467533082046,1.52598184256332,0.762914562532204,0.335489327695854,-0.0993945750138048,-0.947243526157802,-0.983219358196209,-0.548616720771398,-0.405511624988616,0.0879695784676447,0.0154290121388028,0.281137137712039,0.0598471515698081,0.184933271242708,0.150233770544867,-0.147391051593917,0.116026030618455
1.09469620077217,4.93943308143317,1.16687553153377,-0.405092417273343,0.0825114625789085,1.85884594405114,1.51029640109978,0.754164565321259,0.331595063626299,-0.115453889768793,-0.954985266245711,-0.995518408917248,-0.568556564635446,-0.433733744349211,0.0983092180582144,0.0308188796045026,0.294035693665412,0.0598233587529625,0.196468970450351,0.159299870152722,-0.137211169357647,0.141751853643694
1.09469620077217,4.93943308143317,1.16754441897618,-0.41915137496495,0.0799369366920767,1.863379965736,1.52146579833772,0.762351896483519,0.33325348331041,-0.094459889990588,-0.948123600310552,-0.991088598239481,-0.559195917816154,-0.429200312373416,0.100201774618313,0.0319960810979026,0.28600150127124,0.0624761332543784,0.185959668291348,0.15004141461746,-0.143604697360011,0.145399859431296
1.09469620077217,4.93943308143317,1.15261533873207,-0.414227810600375,0.0980383873792726,1.88442951378517,1.54105231483014,0.784103599197432,0.348375012459031,-0.0900259551686634,-0.953634835366956,-1.00132285578567,-0.566115886241588,-0.42874065560069,0.0788919266830603,0.0106070314155726,0.262514807066891,0.0617080137862419,0.18933864091704,0.15407663183993,-0.133581954280548,0.119190472421079
1.09469620077217,4.93943308143317,1.14850257181583,-0.400952585836991,0.107902034139508,1.892384576598,1.5563271789268,0.797428351701765,0.350786321798741,-0.102244205426694,-0.967066231595165,-1.02779872492304,-0.588696910993885,-0.432508019916258,0.0583185228373521,-0.00871877748179917,0.24176331396668,0.0403661969082777,0.208456814792958,0.172945706168286,-0.108377115284029,0.13860461816832
1.09375680917493,4.89487634577391,1.14850257181583,-0.400952585836991,0.107902034139508,1.892384576598,1.5563271789268,0.797428351701765,0.350786321798741,-0.102244205426694,-0.967066231595165,-1.02779872492304,-0.588696910993885,-0.432508019916258,0.0583185228373521,-0.00871877748179917,0.24176331396668,0.0403661969082777,0.208456814792958,0.172945706168286,-0.108377115284029,0.13860461816832
1.09375680917493,4.89487634577391,1.14850257181583,-0.400952585836991,0.107902034139508,1.892384576598,1.5563271789268,0.797428351701765,0.350786321798741,-0.102244205426694,-0.967066231595165,-1.02779872492304,-0.588696910993885,-0.432508019916258,0.0583185228373521,-0.00871877748179917,0.24176331396668,0.0403661969082777,0.208456814792958,0.172945706168286,-0.108377115284029,0.13860461816832
1.09335724095648,4.95306421915836,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.10163978414182,4.85351699894356,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.10009613962421,4.83767142100063,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.10009613962421,4.83767142100063,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.1024181539447,4.93545798405064,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.1024181539447,4.93545798405064,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.1024181539447,4.93545798405064,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.1024181539447,4.93545798405064,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.1024181539447,4.93545798405064,1.14999033504713,-0.399081898891522,0.112508510927216,1.88311933851773,1.55339469954455,0.795817116762866,0.345358308587394,-0.109098342627503,-0.951581059491893,-1.02547725309361,-0.584816414886936,-0.426675305165975,0.0600730257310702,-0.0219627066257086,0.241234087454519,0.0298736188381498,0.201256327657907,0.18279802085444,-0.113769999226668,0.149397789633332
1.10217956770579,4.87159826764496,1.13975359211283,-0.387911356002699,0.119967863084177,1.89963172197686,1.56175252564054,0.810158484855043,0.35988342038017,-0.115584875578362,-0.968433582516151,-1.03089218333435,-0.596259462693471,-0.442620270058861,0.0482097424677094,-0.0286621147483656,0.230524852313158,0.014283754792679,0.212543629793468,0.183188805665894,-0.10728949856242,0.164206798006662
1.10217956770579,4.87159826764496,1.13975359211283,-0.387911356002699,0.119967863084177,1.89963172197686,1.56175252564054,0.810158484855043,0.35988342038017,-0.115584875578362,-0.968433582516151,-1.03089218333435,-0.596259462693471,-0.442620270058861,0.0482097424677094,-0.0286621147483656,0.230524852313158,0.014283754792679,0.212543629793468,0.183188805665894,-0.10728949856242,0.164206798006662
1.10217956770579,4.87159826764496,1.15720029002885,-0.40948757799282,0.10329197659589,1.89050899398685,1.54978392396561,0.796018418641291,0.352402291067148,-0.0912341931878456,-0.950036464778119,-1.00556592897709,-0.579567469967984,-0.417279140709513,0.0570538070676001,-0.014644420480318,0.244852847026333,0.0205066029838731,0.196735486353325,0.154218847023343,-0.118937502131203,0.139047209706622
1.10217956770579,4.87159826764496,1.15720029002885,-0.40948757799282,0.10329197659589,1.89050899398685,1.54978392396561,0.796018418641291,0.352402291067148,-0.0912341931878456,-0.950036464778119,-1.00556592897709,-0.579567469967984,-0.417279140709513,0.0570538070676001,-0.014644420480318,0.244852847026333,0.0205066029838731,0.196735486353325,0.154218847023343,-0.118937502131203,0.139047209706622
1.10217956770579,4.87159826764496,1.15720029002885,-0.40948757799282,0.10329197659589,1.89050899398685,1.54978392396561,0.796018418641291,0.352402291067148,-0.0912341931878456,-0.950036464778119,-1.00556592897709,-0.579567469967984,-0.417279140709513,0.0570538070676001,-0.014644420480318,0.244852847026333,0.0205066029838731,0.196735486353325,0.154218847023343,-0.118937502131203,0.139047209706622
1.10217956770579,4.87159826764496,1.15720029002885,-0.40948757799282,0.10329197659589,1.89050899398685,1.54978392396561,0.796018418641291,0.352402291067148,-0.0912341931878456,-0.950036464778119,-1.00556592897709,-0.579567469967984,-0.417279140709513,0.0570538070676001,-0.014644420480318,0.244852847026333,0.0205066029838731,0.196735486353325,0.154218847023343,-0.118937502131203,0.139047209706622
